"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PL","31.10.2015 09:00 - 31.10.2015 10:00 (CET/CEST)","239","5979","65","583","9331","214","n/e","n/e","n/e","0","","90","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","540"
"BZN|PL","31.10.2015 10:00 - 31.10.2015 11:00 (CET/CEST)","238","5935","71","581","9525","212","n/e","n/e","n/e","0","","98","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","405"
"BZN|PL","31.10.2015 11:00 - 31.10.2015 12:00 (CET/CEST)","238","5865","70","579","9517","213","n/e","n/e","n/e","103","","103","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","377"
"BZN|PL","31.10.2015 12:00 - 31.10.2015 13:00 (CET/CEST)","238","5833","68","577","9505","212","n/e","n/e","n/e","61","","103","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","400"
"BZN|PL","31.10.2015 13:00 - 31.10.2015 14:00 (CET/CEST)","238","5881","65","577","9286","213","n/e","n/e","n/e","0","","103","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","492"
"BZN|PL","31.10.2015 14:00 - 31.10.2015 15:00 (CET/CEST)","238","5637","67","577","8897","212","n/e","n/e","n/e","0","","103","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","631"
"BZN|PL","31.10.2015 15:00 - 31.10.2015 16:00 (CET/CEST)","238","5278","69","579","8600","207","n/e","n/e","n/e","0","","103","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","868"
"BZN|PL","31.10.2015 16:00 - 31.10.2015 17:00 (CET/CEST)","238","5831","68","579","8822","206","n/e","n/e","n/e","0","","104","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1460"
"BZN|PL","31.10.2015 17:00 - 31.10.2015 18:00 (CET/CEST)","238","5944","69","589","9248","215","n/e","n/e","n/e","259","","95","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2064"
"BZN|PL","31.10.2015 18:00 - 31.10.2015 19:00 (CET/CEST)","238","5717","69","601","9003","221","n/e","n/e","n/e","625","","89","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2398"
"BZN|PL","31.10.2015 19:00 - 31.10.2015 20:00 (CET/CEST)","238","5412","68","603","8741","221","n/e","n/e","n/e","783","","99","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2497"
"BZN|PL","31.10.2015 20:00 - 31.10.2015 21:00 (CET/CEST)","239","4758","63","602","8589","221","n/e","n/e","n/e","733","","94","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2403"
"BZN|PL","31.10.2015 21:00 - 31.10.2015 22:00 (CET/CEST)","239","4448","62","591","7977","221","n/e","n/e","n/e","462","","89","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2232"
"BZN|PL","31.10.2015 22:00 - 31.10.2015 23:00 (CET/CEST)","239","4704","63","537","7560","224","n/e","n/e","n/e","0","","79","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2134"
"BZN|PL","31.10.2015 23:00 - 01.11.2015 00:00 (CET/CEST)","239","4069","66","531","7074","224","n/e","n/e","n/e","0","","79","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2220"
"BZN|PL","01.11.2015 00:00 - 01.11.2015 01:00 (CET/CEST)","234","3577","67","530","6534","220","n/e","n/e","n/e","0","","79","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2211"
"BZN|PL","01.11.2015 01:00 - 01.11.2015 02:00 (CET/CEST)","233","3512","71","530","6385","221","n/e","n/e","n/e","0","","77","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2255"
"BZN|PL","01.11.2015 02:00 - 01.11.2015 03:00 (CET/CEST)","233","3496","72","530","6318","223","n/e","n/e","n/e","0","","77","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2184"
"BZN|PL","01.11.2015 03:00 - 01.11.2015 04:00 (CET/CEST)","234","3501","71","531","6310","223","n/e","n/e","n/e","0","","77","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2340"
"BZN|PL","01.11.2015 04:00 - 01.11.2015 05:00 (CET/CEST)","233","3517","69","530","6309","223","n/e","n/e","n/e","0","","77","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2331"
"BZN|PL","01.11.2015 05:00 - 01.11.2015 06:00 (CET/CEST)","233","3648","69","530","6237","224","n/e","n/e","n/e","0","","77","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2296"
"BZN|PL","01.11.2015 06:00 - 01.11.2015 07:00 (CET/CEST)","231","3584","70","530","6176","212","n/e","n/e","n/e","0","","76","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2280"
"BZN|PL","01.11.2015 07:00 - 01.11.2015 08:00 (CET/CEST)","233","3622","69","530","6185","215","n/e","n/e","n/e","0","","77","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2291"
"BZN|PL","01.11.2015 08:00 - 01.11.2015 09:00 (CET/CEST)","233","3683","69","521","6282","218","n/e","n/e","n/e","0","","85","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2137"
"BZN|PL","01.11.2015 09:00 - 01.11.2015 10:00 (CET/CEST)","233","3975","70","510","6396","216","n/e","n/e","n/e","0","","85","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1687"
"BZN|PL","01.11.2015 10:00 - 01.11.2015 11:00 (CET/CEST)","233","4139","69","507","6410","210","n/e","n/e","n/e","30","","98","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1259"
"BZN|PL","01.11.2015 11:00 - 01.11.2015 12:00 (CET/CEST)","233","4122","68","506","6326","208","n/e","n/e","n/e","35","","100","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1110"
"BZN|PL","01.11.2015 12:00 - 01.11.2015 13:00 (CET/CEST)","233","4046","68","506","6350","206","n/e","n/e","n/e","4","","100","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","993"
"BZN|PL","01.11.2015 13:00 - 01.11.2015 14:00 (CET/CEST)","233","4030","67","506","6316","204","n/e","n/e","n/e","0","","98","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1028"
"BZN|PL","01.11.2015 14:00 - 01.11.2015 15:00 (CET/CEST)","233","4059","66","506","6209","206","n/e","n/e","n/e","0","","82","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1058"
"BZN|PL","01.11.2015 15:00 - 01.11.2015 16:00 (CET/CEST)","233","4204","68","511","6381","204","n/e","n/e","n/e","0","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1282"
"BZN|PL","01.11.2015 16:00 - 01.11.2015 17:00 (CET/CEST)","233","4773","71","573","6481","210","n/e","n/e","n/e","0","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1585"
"BZN|PL","01.11.2015 17:00 - 01.11.2015 18:00 (CET/CEST)","233","5154","71","586","7056","212","n/e","n/e","n/e","449","","93","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1849"
"BZN|PL","01.11.2015 18:00 - 01.11.2015 19:00 (CET/CEST)","233","4769","68","599","7307","212","n/e","n/e","n/e","723","","99","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1951"
"BZN|PL","01.11.2015 19:00 - 01.11.2015 20:00 (CET/CEST)","233","4730","68","601","7344","212","n/e","n/e","n/e","888","","109","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1826"
"BZN|PL","01.11.2015 20:00 - 01.11.2015 21:00 (CET/CEST)","233","4683","68","600","7280","215","n/e","n/e","n/e","787","","104","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1777"
"BZN|PL","01.11.2015 21:00 - 01.11.2015 22:00 (CET/CEST)","233","4793","70","574","7162","215","n/e","n/e","n/e","257","","97","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1770"
"BZN|PL","01.11.2015 22:00 - 01.11.2015 23:00 (CET/CEST)","233","5173","72","570","6929","216","n/e","n/e","n/e","0","","77","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1673"
"BZN|PL","01.11.2015 23:00 - 02.11.2015 00:00 (CET/CEST)","233","4541","73","533","6799","217","n/e","n/e","n/e","0","","77","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1600"
"BZN|PL","02.11.2015 00:00 - 02.11.2015 01:00 (CET/CEST)","233","4012","71","529","6994","215","n/e","n/e","n/e","0","","82","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1579"
"BZN|PL","02.11.2015 01:00 - 02.11.2015 02:00 (CET/CEST)","233","3901","71","528","7046","215","n/e","n/e","n/e","0","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1401"
"BZN|PL","02.11.2015 02:00 - 02.11.2015 03:00 (CET/CEST)","234","3902","70","528","7103","215","n/e","n/e","n/e","0","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1257"
"BZN|PL","02.11.2015 03:00 - 02.11.2015 04:00 (CET/CEST)","233","3913","70","529","7012","216","n/e","n/e","n/e","0","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1167"
"BZN|PL","02.11.2015 04:00 - 02.11.2015 05:00 (CET/CEST)","233","4029","67","533","7679","217","n/e","n/e","n/e","0","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1084"
"BZN|PL","02.11.2015 05:00 - 02.11.2015 06:00 (CET/CEST)","233","4323","65","573","8204","217","n/e","n/e","n/e","0","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1066"
"BZN|PL","02.11.2015 06:00 - 02.11.2015 07:00 (CET/CEST)","245","5915","67","617","9269","218","n/e","n/e","n/e","0","","82","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","924"
"BZN|PL","02.11.2015 07:00 - 02.11.2015 08:00 (CET/CEST)","253","6309","67","660","10287","215","n/e","n/e","n/e","0","","82","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","786"
"BZN|PL","02.11.2015 08:00 - 02.11.2015 09:00 (CET/CEST)","252","6225","66","655","10387","210","n/e","n/e","n/e","0","","92","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","592"
"BZN|PL","02.11.2015 09:00 - 02.11.2015 10:00 (CET/CEST)","252","6416","64","643","10682","205","n/e","n/e","n/e","0","","107","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","423"
"BZN|PL","02.11.2015 10:00 - 02.11.2015 11:00 (CET/CEST)","252","6311","63","640","10726","212","n/e","n/e","n/e","0","","96","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","338"
"BZN|PL","02.11.2015 11:00 - 02.11.2015 12:00 (CET/CEST)","252","6454","63","637","10726","213","n/e","n/e","n/e","29","","103","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","335"
"BZN|PL","02.11.2015 12:00 - 02.11.2015 13:00 (CET/CEST)","252","6425","60","635","10777","210","n/e","n/e","n/e","33","","100","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","371"
"BZN|PL","02.11.2015 13:00 - 02.11.2015 14:00 (CET/CEST)","252","6419","59","634","10820","208","n/e","n/e","n/e","4","","98","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","387"
"BZN|PL","02.11.2015 14:00 - 02.11.2015 15:00 (CET/CEST)","251","6277","56","634","10690","207","n/e","n/e","n/e","0","","97","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","321"
"BZN|PL","02.11.2015 15:00 - 02.11.2015 16:00 (CET/CEST)","252","6529","58","635","10794","204","n/e","n/e","n/e","0","","97","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","328"
"BZN|PL","02.11.2015 16:00 - 02.11.2015 17:00 (CET/CEST)","252","6520","63","637","11193","196","n/e","n/e","n/e","35","","99","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","380"
"BZN|PL","02.11.2015 17:00 - 02.11.2015 18:00 (CET/CEST)","253","6647","64","647","11625","198","n/e","n/e","n/e","391","","98","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","431"
"BZN|PL","02.11.2015 18:00 - 02.11.2015 19:00 (CET/CEST)","252","6698","62","659","11306","201","n/e","n/e","n/e","383","","91","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","450"
"BZN|PL","02.11.2015 19:00 - 02.11.2015 20:00 (CET/CEST)","252","6775","59","661","11214","201","n/e","n/e","n/e","475","","110","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","477"
"BZN|PL","02.11.2015 20:00 - 02.11.2015 21:00 (CET/CEST)","252","6669","59","664","11098","217","n/e","n/e","n/e","404","","110","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","436"
"BZN|PL","02.11.2015 21:00 - 02.11.2015 22:00 (CET/CEST)","252","6456","58","657","10609","223","n/e","n/e","n/e","84","","104","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","349"
"BZN|PL","02.11.2015 22:00 - 02.11.2015 23:00 (CET/CEST)","236","6379","60","471","9685","225","n/e","n/e","n/e","0","","89","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","291"
"BZN|PL","02.11.2015 23:00 - 03.11.2015 00:00 (CET/CEST)","233","5598","62","453","9420","228","n/e","n/e","n/e","0","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","263"
"BZN|PL","03.11.2015 00:00 - 03.11.2015 01:00 (CET/CEST)","233","5442","64","428","8896","235","n/e","n/e","n/e","0","","81","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","258"
"BZN|PL","03.11.2015 01:00 - 03.11.2015 02:00 (CET/CEST)","233","5197","66","425","8741","238","n/e","n/e","n/e","0","","81","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","241"
"BZN|PL","03.11.2015 02:00 - 03.11.2015 03:00 (CET/CEST)","234","4865","68","427","8801","238","n/e","n/e","n/e","0","","81","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","202"
"BZN|PL","03.11.2015 03:00 - 03.11.2015 04:00 (CET/CEST)","233","4830","69","427","8814","235","n/e","n/e","n/e","0","","81","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","182"
"BZN|PL","03.11.2015 04:00 - 03.11.2015 05:00 (CET/CEST)","233","5159","70","427","8832","232","n/e","n/e","n/e","0","","81","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","165"
"BZN|PL","03.11.2015 05:00 - 03.11.2015 06:00 (CET/CEST)","233","5903","69","429","9140","232","n/e","n/e","n/e","0","","81","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","176"
"BZN|PL","03.11.2015 06:00 - 03.11.2015 07:00 (CET/CEST)","245","6415","70","452","10197","230","n/e","n/e","n/e","0","","81","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","211"
"BZN|PL","03.11.2015 07:00 - 03.11.2015 08:00 (CET/CEST)","239","6305","70","461","11081","230","n/e","n/e","n/e","0","","81","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","217"
"BZN|PL","03.11.2015 08:00 - 03.11.2015 09:00 (CET/CEST)","244","6338","71","493","11718","231","n/e","n/e","n/e","0","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","172"
"BZN|PL","03.11.2015 09:00 - 03.11.2015 10:00 (CET/CEST)","252","6597","68","580","11585","231","n/e","n/e","n/e","0","","84","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","146"
"BZN|PL","03.11.2015 10:00 - 03.11.2015 11:00 (CET/CEST)","253","6571","67","640","11390","228","n/e","n/e","n/e","0","","84","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","95"
"BZN|PL","03.11.2015 11:00 - 03.11.2015 12:00 (CET/CEST)","251","6665","66","638","11548","224","n/e","n/e","n/e","0","","84","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","72"
"BZN|PL","03.11.2015 12:00 - 03.11.2015 13:00 (CET/CEST)","248","6657","65","635","11714","223","n/e","n/e","n/e","0","","99","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","65"
"BZN|PL","03.11.2015 13:00 - 03.11.2015 14:00 (CET/CEST)","252","6618","64","632","11746","222","n/e","n/e","n/e","0","","106","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","66"
"BZN|PL","03.11.2015 14:00 - 03.11.2015 15:00 (CET/CEST)","252","6423","63","633","11536","212","n/e","n/e","n/e","0","","88","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","90"
"BZN|PL","03.11.2015 15:00 - 03.11.2015 16:00 (CET/CEST)","252","6351","63","634","11331","212","n/e","n/e","n/e","0","","88","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","162"
"BZN|PL","03.11.2015 16:00 - 03.11.2015 17:00 (CET/CEST)","253","6523","64","637","11902","216","n/e","n/e","n/e","91","","92","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","272"
"BZN|PL","03.11.2015 17:00 - 03.11.2015 18:00 (CET/CEST)","253","6642","65","646","12443","214","n/e","n/e","n/e","557","","110","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","406"
"BZN|PL","03.11.2015 18:00 - 03.11.2015 19:00 (CET/CEST)","252","6637","63","650","12142","214","n/e","n/e","n/e","392","","111","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","526"
"BZN|PL","03.11.2015 19:00 - 03.11.2015 20:00 (CET/CEST)","252","6600","60","650","11781","216","n/e","n/e","n/e","333","","102","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","553"
"BZN|PL","03.11.2015 20:00 - 03.11.2015 21:00 (CET/CEST)","252","6455","61","653","11598","219","n/e","n/e","n/e","58","","100","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","567"
"BZN|PL","03.11.2015 21:00 - 03.11.2015 22:00 (CET/CEST)","252","6277","62","664","10761","220","n/e","n/e","n/e","0","","99","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","590"
"BZN|PL","03.11.2015 22:00 - 03.11.2015 23:00 (CET/CEST)","240","5884","62","651","10025","219","n/e","n/e","n/e","0","","89","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","599"
"BZN|PL","03.11.2015 23:00 - 04.11.2015 00:00 (CET/CEST)","238","4708","64","643","9962","220","n/e","n/e","n/e","0","","84","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","511"
"BZN|PL","04.11.2015 00:00 - 04.11.2015 01:00 (CET/CEST)","237","4439","67","615","9671","220","n/e","n/e","n/e","0","","81","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","503"
"BZN|PL","04.11.2015 01:00 - 04.11.2015 02:00 (CET/CEST)","238","4318","69","612","9379","217","n/e","n/e","n/e","0","","80","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","445"
"BZN|PL","04.11.2015 02:00 - 04.11.2015 03:00 (CET/CEST)","238","4295","70","611","9395","213","n/e","n/e","n/e","0","","80","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","385"
"BZN|PL","04.11.2015 03:00 - 04.11.2015 04:00 (CET/CEST)","238","4282","70","592","9300","217","n/e","n/e","n/e","0","","80","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","290"
"BZN|PL","04.11.2015 04:00 - 04.11.2015 05:00 (CET/CEST)","237","4323","70","623","9415","217","n/e","n/e","n/e","0","","81","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","286"
"BZN|PL","04.11.2015 05:00 - 04.11.2015 06:00 (CET/CEST)","239","4718","67","625","9615","216","n/e","n/e","n/e","0","","81","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","286"
"BZN|PL","04.11.2015 06:00 - 04.11.2015 07:00 (CET/CEST)","248","6073","67","648","10313","219","n/e","n/e","n/e","28","","80","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","291"
"BZN|PL","04.11.2015 07:00 - 04.11.2015 08:00 (CET/CEST)","253","6565","71","658","11569","220","n/e","n/e","n/e","0","","80","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","305"
"BZN|PL","04.11.2015 08:00 - 04.11.2015 09:00 (CET/CEST)","252","6702","72","643","11882","218","n/e","n/e","n/e","0","","80","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","265"
"BZN|PL","04.11.2015 09:00 - 04.11.2015 10:00 (CET/CEST)","212","6828","74","582","11915","216","n/e","n/e","n/e","0","","82","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","207"
"BZN|PL","04.11.2015 10:00 - 04.11.2015 11:00 (CET/CEST)","236","6827","74","580","11851","215","n/e","n/e","n/e","0","","101","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","138"
"BZN|PL","04.11.2015 11:00 - 04.11.2015 12:00 (CET/CEST)","227","6851","71","577","11908","216","n/e","n/e","n/e","0","","106","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","100"
"BZN|PL","04.11.2015 12:00 - 04.11.2015 13:00 (CET/CEST)","247","6881","71","576","11894","214","n/e","n/e","n/e","0","","108","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","87"
"BZN|PL","04.11.2015 13:00 - 04.11.2015 14:00 (CET/CEST)","252","6872","69","577","11839","214","n/e","n/e","n/e","0","","105","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","74"
"BZN|PL","04.11.2015 14:00 - 04.11.2015 15:00 (CET/CEST)","252","6887","69","576","11482","213","n/e","n/e","n/e","0","","86","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","56"
"BZN|PL","04.11.2015 15:00 - 04.11.2015 16:00 (CET/CEST)","252","6931","69","577","11657","218","n/e","n/e","n/e","0","","87","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","70"
"BZN|PL","04.11.2015 16:00 - 04.11.2015 17:00 (CET/CEST)","253","6942","68","577","12227","222","n/e","n/e","n/e","273","","87","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","91"
"BZN|PL","04.11.2015 17:00 - 04.11.2015 18:00 (CET/CEST)","252","6999","65","586","12396","225","n/e","n/e","n/e","670","","103","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","91"
"BZN|PL","04.11.2015 18:00 - 04.11.2015 19:00 (CET/CEST)","252","7026","61","598","12102","227","n/e","n/e","n/e","610","","106","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","88"
"BZN|PL","04.11.2015 19:00 - 04.11.2015 20:00 (CET/CEST)","252","6998","62","598","12014","227","n/e","n/e","n/e","453","","98","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","78"
"BZN|PL","04.11.2015 20:00 - 04.11.2015 21:00 (CET/CEST)","252","6998","61","598","12121","227","n/e","n/e","n/e","139","","99","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","60"
"BZN|PL","04.11.2015 21:00 - 04.11.2015 22:00 (CET/CEST)","252","6868","62","599","11223","227","n/e","n/e","n/e","0","","102","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48"
"BZN|PL","04.11.2015 22:00 - 04.11.2015 23:00 (CET/CEST)","241","6588","61","586","10022","227","n/e","n/e","n/e","0","","89","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44"
"BZN|PL","04.11.2015 23:00 - 05.11.2015 00:00 (CET/CEST)","238","5708","63","590","9718","228","n/e","n/e","n/e","0","","81","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47"
"BZN|PL","05.11.2015 00:00 - 05.11.2015 01:00 (CET/CEST)","238","5064","68","568","9597","229","n/e","n/e","n/e","0","","82","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","52"
"BZN|PL","05.11.2015 01:00 - 05.11.2015 02:00 (CET/CEST)","234","4777","71","567","9368","229","n/e","n/e","n/e","0","","85","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","69"
"BZN|PL","05.11.2015 02:00 - 05.11.2015 03:00 (CET/CEST)","230","4770","73","566","9375","229","n/e","n/e","n/e","0","","86","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","71"
"BZN|PL","05.11.2015 03:00 - 05.11.2015 04:00 (CET/CEST)","238","4808","76","571","9498","228","n/e","n/e","n/e","0","","86","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","83"
"BZN|PL","05.11.2015 04:00 - 05.11.2015 05:00 (CET/CEST)","238","4997","76","572","9581","225","n/e","n/e","n/e","0","","86","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","66"
"BZN|PL","05.11.2015 05:00 - 05.11.2015 06:00 (CET/CEST)","239","5631","73","572","9786","224","n/e","n/e","n/e","0","","86","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","68"
"BZN|PL","05.11.2015 06:00 - 05.11.2015 07:00 (CET/CEST)","247","6570","66","594","10466","224","n/e","n/e","n/e","0","","85","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","82"
"BZN|PL","05.11.2015 07:00 - 05.11.2015 08:00 (CET/CEST)","252","6706","65","604","11363","224","n/e","n/e","n/e","0","","85","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","86"
"BZN|PL","05.11.2015 08:00 - 05.11.2015 09:00 (CET/CEST)","252","6761","70","603","11542","226","n/e","n/e","n/e","0","","88","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","80"
"BZN|PL","05.11.2015 09:00 - 05.11.2015 10:00 (CET/CEST)","251","7016","73","606","11463","226","n/e","n/e","n/e","0","","105","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","65"
"BZN|PL","05.11.2015 10:00 - 05.11.2015 11:00 (CET/CEST)","246","6966","71","606","11471","222","n/e","n/e","n/e","0","","106","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","80"
"BZN|PL","05.11.2015 11:00 - 05.11.2015 12:00 (CET/CEST)","251","7034","67","606","11639","223","n/e","n/e","n/e","0","","106","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","71"
"BZN|PL","05.11.2015 12:00 - 05.11.2015 13:00 (CET/CEST)","207","7048","72","605","11689","230","n/e","n/e","n/e","0","","102","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","51"
"BZN|PL","05.11.2015 13:00 - 05.11.2015 14:00 (CET/CEST)","228","7084","73","604","11734","230","n/e","n/e","n/e","0","","92","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","52"
"BZN|PL","05.11.2015 14:00 - 05.11.2015 15:00 (CET/CEST)","252","7095","71","605","11390","230","n/e","n/e","n/e","0","","91","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44"
"BZN|PL","05.11.2015 15:00 - 05.11.2015 16:00 (CET/CEST)","252","7073","69","605","11541","229","n/e","n/e","n/e","0","","89","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","78"
"BZN|PL","05.11.2015 16:00 - 05.11.2015 17:00 (CET/CEST)","253","7054","64","605","12041","227","n/e","n/e","n/e","215","","90","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","120"
